Date,Visitor,G,Home,G2,Column1,Att.,LOG,Notes
12/7/2002,Washington Capitals,3,Buffalo Sabres,4,,,,
12/7/2002,St. Louis Blues,3,Philadelphia Flyers,1,,,,
12/7/2002,Edmonton Oilers,4,Florida Panthers,0,,,,
12/7/2002,Columbus Blue Jackets,4,Los Angeles Kings,2,,,,
12/7/2002,Montreal Canadiens,4,Phoenix Coyotes,2,,,,
12/7/2002,Nashville Predators,4,San Jose Sharks,2,,,,
12/7/2002,Minnesota Wild,4,Vancouver Canucks,2,,,,
12/7/2002,New Jersey Devils,0,Toronto Maple Leafs,1,,,,
12/7/2002,New York Islanders,6,Pittsburgh Penguins,3,,,,
12/8/2002,Edmonton Oilers,3,Atlanta Thrashers,0,,,,
12/8/2002,St. Louis Blues,3,Detroit Red Wings,4,OT,,,
12/8/2002,Tampa Bay Lightning,1,Chicago Blackhawks,3,,,,
12/8/2002,Boston Bruins,4,New York Rangers,1,,,,
12/8/2002,Nashville Predators,0,Mighty Ducks of Anaheim,3,,,,
12/9/2002,Calgary Flames,2,Vancouver Canucks,1,,,,
12/9/2002,Columbus Blue Jackets,3,Phoenix Coyotes,3,OT,,,
12/10/2002,Pittsburgh Penguins,2,Toronto Maple Leafs,4,,,,
12/10/2002,Tampa Bay Lightning,3,Minnesota Wild,5,,,,
12/10/2002,Los Angeles Kings,3,Nashville Predators,0,,,,
12/10/2002,Chicago Blackhawks,3,New York Islanders,2,,,,
12/10/2002,Montreal Canadiens,4,Boston Bruins,2,,,,
12/10/2002,Ottawa Senators,4,Buffalo Sabres,2,,,,
12/10/2002,St. Louis Blues,0,New Jersey Devils,2,,,,
12/10/2002,Philadelphia Flyers,5,Florida Panthers,2,,,,
12/11/2002,Atlanta Thrashers,2,Phoenix Coyotes,4,,,,
12/11/2002,Los Angeles Kings,3,Dallas Stars,0,,,,
12/11/2002,Carolina Hurricanes,1,Edmonton Oilers,4,,,,
12/11/2002,Colorado Avalanche,1,Vancouver Canucks,3,,,,
12/11/2002,Chicago Blackhawks,4,New York Rangers,3,,,,
12/11/2002,Washington Capitals,0,Mighty Ducks of Anaheim,3,,,,
12/12/2002,St. Louis Blues,2,Nashville Predators,2,OT,,,
12/12/2002,New Jersey Devils,2,Columbus Blue Jackets,4,,,,
12/12/2002,Pittsburgh Penguins,2,San Jose Sharks,5,,,,
12/12/2002,Minnesota Wild,3,Detroit Red Wings,2,,,,
12/12/2002,Tampa Bay Lightning,3,Montreal Canadiens,2,,,,
12/12/2002,Toronto Maple Leafs,1,Philadelphia Flyers,2,,,,
12/12/2002,Carolina Hurricanes,4,Calgary Flames,3,,,,
12/12/2002,Ottawa Senators,5,Boston Bruins,2,,,,
12/13/2002,Colorado Avalanche,3,Edmonton Oilers,4,OT,,,
12/13/2002,New York Islanders,3,Florida Panthers,3,OT,,,
12/13/2002,Chicago Blackhawks,1,Buffalo Sabres,1,OT,,,
12/13/2002,Atlanta Thrashers,1,Dallas Stars,3,,,,
12/13/2002,Washington Capitals,4,Phoenix Coyotes,3,,,,
12/14/2002,Pittsburgh Penguins,2,Los Angeles Kings,3,OT,,,
12/14/2002,Boston Bruins,2,Montreal Canadiens,4,,,,
12/14/2002,Colorado Avalanche,3,Calgary Flames,1,,,,
12/14/2002,New Jersey Devils,3,Ottawa Senators,4,OT,,,
12/14/2002,New York Islanders,3,Tampa Bay Lightning,4,,,,
12/14/2002,Minnesota Wild,1,Nashville Predators,3,,,,
12/14/2002,New York Rangers,1,Toronto Maple Leafs,4,,,,
12/14/2002,Columbus Blue Jackets,4,Detroit Red Wings,6,,,,
12/14/2002,Buffalo Sabres,0,Philadelphia Flyers,2,,,,
12/14/2002,Washington Capitals,0,San Jose Sharks,2,,,,
12/14/2002,Atlanta Thrashers,0,St. Louis Blues,4,,,,
12/14/2002,Vancouver Canucks,6,Edmonton Oilers,3,,,,
12/15/2002,Calgary Flames,3,Vancouver Canucks,3,OT,,,
12/15/2002,Carolina Hurricanes,1,Minnesota Wild,2,,,,
12/15/2002,Los Angeles Kings,1,Phoenix Coyotes,2,,,,
12/15/2002,Pittsburgh Penguins,0,Mighty Ducks of Anaheim,5,,,,
12/15/2002,Dallas Stars,5,Chicago Blackhawks,0,,,,
12/16/2002,Washington Capitals,2,Colorado Avalanche,2,OT,,,
12/16/2002,Montreal Canadiens,3,Ottawa Senators,2,,,,
12/16/2002,San Jose Sharks,1,New York Rangers,2,OT,,,
12/16/2002,Toronto Maple Leafs,0,Atlanta Thrashers,1,,,,
12/17/2002,Vancouver Canucks,2,Chicago Blackhawks,3,,,,
12/17/2002,Detroit Red Wings,2,New York Islanders,2,OT,,,
12/17/2002,Dallas Stars,2,Philadelphia Flyers,2,OT,,,
12/17/2002,St. Louis Blues,2,Los Angeles Kings,6,,,,
12/17/2002,Pittsburgh Penguins,2,Phoenix Coyotes,5,,,,
12/17/2002,Edmonton Oilers,3,Minnesota Wild,4,OT,,,
12/17/2002,San Jose Sharks,3,Montreal Canadiens,1,,,,
12/17/2002,Calgary Flames,3,Nashville Predators,0,,,,
12/18/2002,Toronto Maple Leafs,2,Florida Panthers,2,OT,,,
12/18/2002,Boston Bruins,2,Buffalo Sabres,4,,,,
12/18/2002,St. Louis Blues,2,Mighty Ducks of Anaheim,5,,,,
12/18/2002,Philadelphia Flyers,3,Atlanta Thrashers,1,,,,
12/18/2002,Ottawa Senators,3,New Jersey Devils,0,,,,
12/18/2002,Tampa Bay Lightning,1,Carolina Hurricanes,1,OT,,,
12/19/2002,Toronto Maple Leafs,2,Tampa Bay Lightning,1,,,,
12/19/2002,Vancouver Canucks,3,Nashville Predators,1,,,,
12/19/2002,Montreal Canadiens,3,New York Rangers,1,,,,
12/19/2002,San Jose Sharks,3,Ottawa Senators,9,,,,
12/19/2002,New Jersey Devils,3,Pittsburgh Penguins,1,,,,
12/19/2002,Boston Bruins,3,Washington Capitals,5,,,,
12/19/2002,Edmonton Oilers,1,Colorado Avalanche,2,,,,
12/19/2002,Dallas Stars,1,Detroit Red Wings,1,OT,,,
12/19/2002,Mighty Ducks of Anaheim,4,Los Angeles Kings,5,,,,
12/19/2002,New York Islanders,4,Minnesota Wild,2,,,,
12/19/2002,Calgary Flames,0,Columbus Blue Jackets,3,,,,
12/20/2002,Florida Panthers,3,Buffalo Sabres,0,,,,
12/20/2002,St. Louis Blues,3,Phoenix Coyotes,3,OT,,,
12/20/2002,Carolina Hurricanes,3,Atlanta Thrashers,2,OT,,,
12/20/2002,Columbus Blue Jackets,1,Chicago Blackhawks,3,,,,
12/21/2002,New York Rangers,2,Detroit Red Wings,3,,,,
12/21/2002,Nashville Predators,2,Tampa Bay Lightning,2,OT,,,
12/21/2002,Minnesota Wild,2,Colorado Avalanche,4,,,,
12/21/2002,Buffalo Sabres,2,Montreal Canadiens,6,,,,
12/21/2002,Florida Panthers,3,Boston Bruins,3,OT,,,
12/21/2002,Dallas Stars,3,New Jersey Devils,5,,,,
12/21/2002,Washington Capitals,3,New York Islanders,1,,,,
12/21/2002,Ottawa Senators,3,Philadelphia Flyers,1,,,,
12/21/2002,San Jose Sharks,3,Toronto Maple Leafs,3,OT,,,
12/21/2002,Edmonton Oilers,3,Vancouver Canucks,4,OT,,,
12/21/2002,Calgary Flames,0,Pittsburgh Penguins,2,,,,
12/22/2002,Los Angeles Kings,1,Chicago Blackhawks,3,,,,
12/22/2002,Dallas Stars,0,Carolina Hurricanes,1,,,,
12/22/2002,Phoenix Coyotes,0,Mighty Ducks of Anaheim,4,,,,
12/23/2002,New Jersey Devils,2,New York Rangers,2,OT,,,
12/23/2002,Philadelphia Flyers,2,Ottawa Senators,2,OT,,,
12/23/2002,San Jose Sharks,2,Boston Bruins,5,,,,
12/23/2002,Buffalo Sabres,2,Pittsburgh Penguins,5,,,,
12/23/2002,Vancouver Canucks,3,Colorado Avalanche,5,,,,
12/23/2002,Nashville Predators,3,Florida Panthers,2,OT,,,
12/23/2002,Calgary Flames,3,Minnesota Wild,2,,,,
12/23/2002,Detroit Red Wings,1,Columbus Blue Jackets,0,,,,
12/23/2002,Montreal Canadiens,1,New York Islanders,3,,,,
12/23/2002,Atlanta Thrashers,1,Toronto Maple Leafs,5,,,,
12/23/2002,Los Angeles Kings,0,St. Louis Blues,5,,,,
12/23/2002,Tampa Bay Lightning,0,Washington Capitals,3,,,,
12/26/2002,Colorado Avalanche,2,St. Louis Blues,3,,,,
12/26/2002,Minnesota Wild,2,Chicago Blackhawks,2,OT,,,
12/26/2002,Columbus Blue Jackets,2,Detroit Red Wings,4,,,,
12/26/2002,Phoenix Coyotes,3,Los Angeles Kings,4,OT,,,
12/26/2002,Ottawa Senators,3,Buffalo Sabres,2,,,,
12/26/2002,Dallas Stars,1,Nashville Predators,3,,,,
12/26/2002,Mighty Ducks of Anaheim,1,San Jose Sharks,4,,,,
12/26/2002,Vancouver Canucks,4,Edmonton Oilers,2,,,,
12/26/2002,Pittsburgh Penguins,6,New York Rangers,1,,,,
12/27/2002,Montreal Canadiens,2,Ottawa Senators,3,OT,,,
12/27/2002,New Jersey Devils,2,Washington Capitals,3,,,,
12/27/2002,Philadelphia Flyers,2,Colorado Avalanche,1,OT,,,
12/27/2002,Boston Bruins,2,Tampa Bay Lightning,5,,,,
12/27/2002,Toronto Maple Leafs,4,Calgary Flames,3,,,,
12/27/2002,Dallas Stars,4,Florida Panthers,0,,,,
12/27/2002,Atlanta Thrashers,5,Carolina Hurricanes,3,,,,
12/28/2002,Toronto Maple Leafs,2,Edmonton Oilers,3,OT,,,
12/28/2002,Montreal Canadiens,2,Pittsburgh Penguins,3,,,,
12/28/2002,New York Rangers,2,Florida Panthers,1,OT,,,
12/28/2002,Chicago Blackhawks,3,San Jose Sharks,3,OT,,,
12/28/2002,Mighty Ducks of Anaheim,3,Vancouver Canucks,7,,,,
12/28/2002,Boston Bruins,1,Atlanta Thrashers,0,,,,
12/28/2002,Washington Capitals,1,New Jersey Devils,2,OT,,,
12/28/2002,Minnesota Wild,4,Buffalo Sabres,3,,,,
12/28/2002,Detroit Red Wings,4,Nashville Predators,2,,,,
12/28/2002,Carolina Hurricanes,0,New York Islanders,3,,,,
12/28/2002,Philadelphia Flyers,0,Phoenix Coyotes,4,,,,
12/28/2002,St. Louis Blues,6,Columbus Blue Jackets,1,,,,
12/29/2002,Detroit Red Wings,2,Dallas Stars,2,OT,,,
12/29/2002,Mighty Ducks of Anaheim,2,Calgary Flames,4,,,,
12/29/2002,Columbus Blue Jackets,2,St. Louis Blues,5,,,,
12/29/2002,New York Rangers,3,Tampa Bay Lightning,5,,,,
12/29/2002,Los Angeles Kings,1,Colorado Avalanche,6,,,,
12/30/2002,Ottawa Senators,2,Nashville Predators,3,,,,
12/30/2002,Chicago Blackhawks,2,Los Angeles Kings,0,,,,
12/30/2002,Edmonton Oilers,3,Phoenix Coyotes,4,OT,,,
12/30/2002,Buffalo Sabres,3,Washington Capitals,4,,,,
12/30/2002,Atlanta Thrashers,3,Pittsburgh Penguins,2,OT,,,
12/30/2002,New Jersey Devils,1,Boston Bruins,0,,,,
12/30/2002,Florida Panthers,1,New York Islanders,2,OT,,,
12/30/2002,Philadelphia Flyers,1,San Jose Sharks,2,,,,
12/31/2002,New York Rangers,2,Carolina Hurricanes,0,,,,
12/31/2002,Pittsburgh Penguins,2,Columbus Blue Jackets,5,,,,
12/31/2002,New York Islanders,1,Buffalo Sabres,0,OT,,,
12/31/2002,Montreal Canadiens,1,Calgary Flames,1,OT,,,
12/31/2002,Edmonton Oilers,1,Dallas Stars,4,,,,
12/31/2002,St. Louis Blues,1,Detroit Red Wings,5,,,,
12/31/2002,Mighty Ducks of Anaheim,1,Minnesota Wild,4,,,,
12/31/2002,Toronto Maple Leafs,5,Vancouver Canucks,3,,,,
12/31/2002,Ottawa Senators,6,Tampa Bay Lightning,3,,,,
1/1/2003,Florida Panthers,2,New Jersey Devils,1,,,,
1/1/2003,Phoenix Coyotes,2,Washington Capitals,1,OT,,,
1/1/2003,Colorado Avalanche,7,Nashville Predators,3,,,,
1/2/2003,Montreal Canadiens,2,Vancouver Canucks,3,,,,
1/2/2003,Minnesota Wild,2,Edmonton Oilers,1,OT,,,
1/2/2003,Dallas Stars,3,San Jose Sharks,1,,,,
1/2/2003,Tampa Bay Lightning,1,Calgary Flames,4,,,,
1/2/2003,Atlanta Thrashers,1,Ottawa Senators,8,,,,
1/2/2003,Florida Panthers,4,Colorado Avalanche,1,,,,
1/2/2003,Philadelphia Flyers,4,Los Angeles Kings,1,,,,
1/2/2003,Chicago Blackhawks,4,St. Louis Blues,1,,,,
1/3/2003,Columbus Blue Jackets,2,Washington Capitals,2,OT,,,
1/3/2003,Carolina Hurricanes,3,Buffalo Sabres,6,,,,
1/3/2003,Philadelphia Flyers,1,Mighty Ducks of Anaheim,0,,,,
1/3/2003,Pittsburgh Penguins,4,Atlanta Thrashers,1,,,,
1/3/2003,Phoenix Coyotes,4,Detroit Red Wings,1,,,,
1/3/2003,Boston Bruins,4,New York Islanders,8,,,,
1/3/2003,Toronto Maple Leafs,0,New Jersey Devils,2,,,,
1/4/2003,Minnesota Wild,2,Calgary Flames,3,,,,
1/4/2003,New York Islanders,2,Pittsburgh Penguins,3,OT,,,
1/4/2003,Florida Panthers,2,Vancouver Canucks,3,,,,
1/4/2003,Washington Capitals,2,New York Rangers,2,OT,,,
1/4/2003,Buffalo Sabres,2,Ottawa Senators,1,OT,,,
1/4/2003,Chicago Blackhawks,3,Nashville Predators,3,OT,,,
1/4/2003,Dallas Stars,3,Los Angeles Kings,2,,,,
1/4/2003,Tampa Bay Lightning,1,St. Louis Blues,5,,,,
1/4/2003,New Jersey Devils,1,Toronto Maple Leafs,2,,,,
1/4/2003,Carolina Hurricanes,4,Boston Bruins,2,,,,
1/4/2003,Montreal Canadiens,4,Edmonton Oilers,5,OT,,,
1/4/2003,Phoenix Coyotes,0,Columbus Blue Jackets,2,,,,
1/4/2003,Colorado Avalanche,6,San Jose Sharks,1,,,,
1/5/2003,Dallas Stars,1,Mighty Ducks of Anaheim,1,OT,,,
1/5/2003,Detroit Red Wings,4,Chicago Blackhawks,3,OT,,,
1/5/2003,Philadelphia Flyers,5,Atlanta Thrashers,4,,,,
1/6/2003,Los Angeles Kings,3,Minnesota Wild,2,,,,
1/6/2003,Nashville Predators,5,Columbus Blue Jackets,1,,,,
1/6/2003,Ottawa Senators,5,New York Rangers,2,,,,
1/6/2003,Edmonton Oilers,5,San Jose Sharks,5,OT,,,
1/7/2003,Montreal Canadiens,2,New Jersey Devils,3,,,,
1/7/2003,Buffalo Sabres,2,Philadelphia Flyers,3,,,,
1/7/2003,Boston Bruins,2,Toronto Maple Leafs,5,,,,
1/7/2003,Carolina Hurricanes,3,Atlanta Thrashers,3,OT,,,
1/7/2003,Pittsburgh Penguins,3,New York Islanders,6,,,,
1/7/2003,St. Louis Blues,1,Nashville Predators,2,OT,,,
1/7/2003,Calgary Flames,4,Colorado Avalanche,2,,,,
1/7/2003,Los Angeles Kings,4,Dallas Stars,7,,,,
1/7/2003,Detroit Red Wings,0,Tampa Bay Lightning,1,,,,
1/8/2003,Detroit Red Wings,2,Florida Panthers,1,OT,,,
1/8/2003,Columbus Blue Jackets,2,Minnesota Wild,1,,,,
1/8/2003,Edmonton Oilers,1,Mighty Ducks of Anaheim,0,,,,
1/8/2003,Carolina Hurricanes,1,New York Rangers,5,,,,
1/8/2003,Ottawa Senators,4,Vancouver Canucks,6,,,,
1/8/2003,Phoenix Coyotes,0,Chicago Blackhawks,0,OT,,,
1/9/2003,New York Rangers,2,Montreal Canadiens,3,,,,
1/9/2003,Chicago Blackhawks,3,Dallas Stars,4,OT,,,
1/9/2003,Atlanta Thrashers,3,Tampa Bay Lightning,2,OT,,,
1/9/2003,Ottawa Senators,1,Calgary Flames,0,,,,
1/9/2003,Philadelphia Flyers,4,New York Islanders,0,,,,
1/9/2003,Toronto Maple Leafs,4,Pittsburgh Penguins,2,,,,
1/9/2003,St. Louis Blues,4,San Jose Sharks,1,,,,
1/9/2003,Mighty Ducks of Anaheim,5,Colorado Avalanche,3,,,,
1/9/2003,Edmonton Oilers,5,Los Angeles Kings,4,,,,
1/10/2003,Boston Bruins,2,Buffalo Sabres,4,,,,
1/10/2003,New Jersey Devils,2,Florida Panthers,1,,,,
1/10/2003,Columbus Blue Jackets,3,Vancouver Canucks,2,,,,
1/10/2003,Phoenix Coyotes,1,Minnesota Wild,2,,,,
1/10/2003,Washington Capitals,4,Carolina Hurricanes,1,,,,
1/11/2003,Detroit Red Wings,2,Philadelphia Flyers,3,,,,
1/11/2003,Toronto Maple Leafs,2,Boston Bruins,6,,,,
1/11/2003,Ottawa Senators,2,Edmonton Oilers,0,,,,
1/11/2003,St. Louis Blues,2,Los Angeles Kings,1,,,,
1/11/2003,Florida Panthers,2,Washington Capitals,12,,,,
1/11/2003,Colorado Avalanche,3,Dallas Stars,6,,,,
1/11/2003,Phoenix Coyotes,3,Nashville Predators,4,OT,,,
1/11/2003,Atlanta Thrashers,3,New York Islanders,7,,,,
1/11/2003,New York Rangers,3,Pittsburgh Penguins,1,,,,
1/11/2003,New Jersey Devils,3,Tampa Bay Lightning,3,OT,,,
1/11/2003,Buffalo Sabres,3,Montreal Canadiens,2,,,,
1/11/2003,Vancouver Canucks,0,San Jose Sharks,3,,,,
1/11/2003,Columbus Blue Jackets,7,Calgary Flames,2,,,,
1/12/2003,Colorado Avalanche,3,Carolina Hurricanes,2,OT,,,
1/12/2003,St. Louis Blues,1,Mighty Ducks of Anaheim,2,,,,
1/12/2003,Nashville Predators,0,Chicago Blackhawks,2,,,,
1/13/2003,San Jose Sharks,2,Los Angeles Kings,3,OT,,,
1/13/2003,Pittsburgh Penguins,2,Boston Bruins,1,,,,
1/13/2003,Calgary Flames,2,Montreal Canadiens,4,,,,
1/13/2003,Florida Panthers,2,New Jersey Devils,6,,,,
1/13/2003,New York Islanders,3,Washington Capitals,4,OT,,,
1/13/2003,Toronto Maple Leafs,1,New York Rangers,5,,,,
1/13/2003,Chicago Blackhawks,4,Detroit Red Wings,5,OT,,,
1/13/2003,Columbus Blue Jackets,5,Edmonton Oilers,8,,,,
1/13/2003,Atlanta Thrashers,7,Philadelphia Flyers,4,,,,
1/14/2003,Calgary Flames,2,Toronto Maple Leafs,3,,,,
1/14/2003,Nashville Predators,3,Vancouver Canucks,4,,,,
1/14/2003,Buffalo Sabres,1,Minnesota Wild,0,,,,
1/14/2003,St. Louis Blues,4,Phoenix Coyotes,1,,,,
1/14/2003,Tampa Bay Lightning,0,Ottawa Senators,7,,,,
1/15/2003,Pittsburgh Penguins,2,Carolina Hurricanes,0,,,,
1/15/2003,New York Rangers,2,Washington Capitals,1,OT,,,
1/15/2003,Detroit Red Wings,1,Chicago Blackhawks,4,,,,
1/15/2003,Mighty Ducks of Anaheim,4,Columbus Blue Jackets,3,,,,
1/15/2003,Montreal Canadiens,0,Atlanta Thrashers,1,,,,
1/15/2003,Boston Bruins,0,Florida Panthers,3,,,,
1/15/2003,New York Islanders,0,New Jersey Devils,5,,,,
1/16/2003,Nashville Predators,2,Calgary Flames,2,OT,,,
1/16/2003,Buffalo Sabres,2,San Jose Sharks,2,OT,,,
1/16/2003,Vancouver Canucks,2,Minnesota Wild,5,,,,
1/16/2003,New York Islanders,3,St. Louis Blues,2,OT,,,
1/16/2003,Mighty Ducks of Anaheim,1,Ottawa Senators,3,,,,
1/16/2003,Montreal Canadiens,1,Philadelphia Flyers,4,,,,
1/16/2003,Detroit Red Wings,4,Colorado Avalanche,2,,,,
1/16/2003,Los Angeles Kings,0,Edmonton Oilers,2,,,,
1/17/2003,New Jersey Devils,2,Carolina Hurricanes,1,,,,
1/17/2003,Pittsburgh Penguins,3,Tampa Bay Lightning,2,,,,
1/17/2003,Boston Bruins,1,Atlanta Thrashers,3,,,,
1/17/2003,Vancouver Canucks,4,Chicago Blackhawks,2,,,,
1/17/2003,Toronto Maple Leafs,4,Washington Capitals,1,,,,
1/18/2003,Tampa Bay Lightning,2,Philadelphia Flyers,3,,,,
1/18/2003,Columbus Blue Jackets,2,Boston Bruins,7,,,,
1/18/2003,Carolina Hurricanes,2,New Jersey Devils,5,,,,
1/18/2003,Washington Capitals,2,Ottawa Senators,5,,,,
1/18/2003,Chicago Blackhawks,2,St. Louis Blues,4,,,,
1/18/2003,Dallas Stars,3,San Jose Sharks,1,,,,
1/18/2003,Nashville Predators,3,Edmonton Oilers,2,OT,,,
1/18/2003,Toronto Maple Leafs,3,Montreal Canadiens,2,OT,,,
1/18/2003,Los Angeles Kings,1,Calgary Flames,2,OT,,,
1/18/2003,Mighty Ducks of Anaheim,1,Minnesota Wild,0,,,,
1/18/2003,Buffalo Sabres,1,Phoenix Coyotes,0,,,,
1/18/2003,Pittsburgh Penguins,0,Florida Panthers,3,,,,
1/19/2003,New York Islanders,4,Atlanta Thrashers,1,,,,
1/19/2003,Vancouver Canucks,4,Detroit Red Wings,1,,,,
1/19/2003,Philadelphia Flyers,4,New York Rangers,2,,,,
1/20/2003,Minnesota Wild,2,Mighty Ducks of Anaheim,1,OT,,,
1/20/2003,Ottawa Senators,2,Tampa Bay Lightning,6,,,,
1/20/2003,Washington Capitals,3,Boston Bruins,3,OT,,,
1/20/2003,Edmonton Oilers,3,Calgary Flames,4,,,,
1/20/2003,Montreal Canadiens,3,Florida Panthers,2,,,,
1/20/2003,Chicago Blackhawks,1,Columbus Blue Jackets,5,,,,
1/20/2003,Dallas Stars,1,Colorado Avalanche,1,OT,,,
1/20/2003,San Jose Sharks,1,Phoenix Coyotes,3,,,,
1/20/2003,St. Louis Blues,5,Carolina Hurricanes,3,,,,
1/21/2003,Vancouver Canucks,2,Nashville Predators,3,,,,
1/21/2003,Philadelphia Flyers,3,Toronto Maple Leafs,1,,,,
1/21/2003,St. Louis Blues,4,Atlanta Thrashers,8,,,,
1/21/2003,Pittsburgh Penguins,0,Buffalo Sabres,0,OT,,,
1/21/2003,New York Rangers,5,New York Islanders,0,,,,
1/22/2003,Montreal Canadiens,2,Tampa Bay Lightning,2,OT,,,
1/22/2003,Columbus Blue Jackets,2,Dallas Stars,4,,,,
1/22/2003,Ottawa Senators,2,Florida Panthers,1,,,,
1/22/2003,Detroit Red Wings,3,Edmonton Oilers,4,OT,,,
1/22/2003,Carolina Hurricanes,3,Washington Capitals,5,,,,
1/22/2003,Los Angeles Kings,5,Mighty Ducks of Anaheim,6,,,,
1/22/2003,New Jersey Devils,5,San Jose Sharks,4,OT,,,
1/23/2003,Minnesota Wild,2,Los Angeles Kings,1,,,,
1/23/2003,Ottawa Senators,3,Atlanta Thrashers,3,OT,,,
1/23/2003,St. Louis Blues,3,Chicago Blackhawks,3,OT,,,
1/23/2003,New York Rangers,4,Nashville Predators,2,,,,
1/23/2003,Boston Bruins,4,Pittsburgh Penguins,1,,,,
1/23/2003,Columbus Blue Jackets,0,Colorado Avalanche,5,,,,
1/23/2003,Phoenix Coyotes,7,Calgary Flames,1,,,,
1/24/2003,New Jersey Devils,3,Mighty Ducks of Anaheim,1,,,,
1/24/2003,New York Islanders,3,Philadelphia Flyers,1,,,,
1/24/2003,Florida Panthers,1,Carolina Hurricanes,3,,,,
1/24/2003,Tampa Bay Lightning,4,Dallas Stars,1,,,,
1/24/2003,Toronto Maple Leafs,0,Buffalo Sabres,4,,,,
1/24/2003,Phoenix Coyotes,5,Edmonton Oilers,1,,,,
1/24/2003,Detroit Red Wings,5,Vancouver Canucks,2,,,,
1/25/2003,Carolina Hurricanes,2,Florida Panthers,3,OT,,,
1/25/2003,Tampa Bay Lightning,2,Nashville Predators,3,,,,
1/25/2003,Buffalo Sabres,3,Ottawa Senators,4,OT,,,
1/25/2003,Chicago Blackhawks,3,Pittsburgh Penguins,5,,,,
1/25/2003,Colorado Avalanche,3,Toronto Maple Leafs,0,,,,
1/25/2003,New York Islanders,1,Columbus Blue Jackets,4,,,,
1/25/2003,Detroit Red Wings,1,Calgary Flames,4,,,,
1/25/2003,New Jersey Devils,1,Los Angeles Kings,2,OT,,,
1/25/2003,Washington Capitals,1,Montreal Canadiens,1,OT,,,
1/25/2003,Minnesota Wild,1,San Jose Sharks,4,,,,
1/25/2003,Atlanta Thrashers,4,New York Rangers,1,,,,
1/25/2003,Dallas Stars,4,St. Louis Blues,2,,,,
1/25/2003,Philadelphia Flyers,0,Boston Bruins,1,OT,,,
1/26/2003,New York Rangers,2,Washington Capitals,7,,,,
1/26/2003,Chicago Blackhawks,3,Montreal Canadiens,4,,,,
1/26/2003,Phoenix Coyotes,0,Vancouver Canucks,1,,,,
1/27/2003,Ottawa Senators,3,Dallas Stars,5,,,,
1/27/2003,San Jose Sharks,3,Los Angeles Kings,0,,,,
1/27/2003,Nashville Predators,5,Buffalo Sabres,1,,,,
1/28/2003,Colorado Avalanche,2,Columbus Blue Jackets,2,OT,,,
1/28/2003,Minnesota Wild,2,Vancouver Canucks,2,OT,,,
1/28/2003,New York Rangers,2,Atlanta Thrashers,5,,,,
1/28/2003,Pittsburgh Penguins,2,New York Islanders,5,,,,
1/28/2003,Florida Panthers,3,Montreal Canadiens,6,,,,
1/28/2003,Tampa Bay Lightning,3,Philadelphia Flyers,0,,,,
1/28/2003,Calgary Flames,3,Phoenix Coyotes,4,,,,
1/28/2003,Nashville Predators,1,Boston Bruins,2,,,,
1/28/2003,Los Angeles Kings,1,San Jose Sharks,3,,,,
1/28/2003,Detroit Red Wings,0,New Jersey Devils,1,,,,
1/28/2003,St. Louis Blues,5,Washington Capitals,3,,,,
1/29/2003,Ottawa Senators,2,Mighty Ducks of Anaheim,3,,,,
1/29/2003,Toronto Maple Leafs,3,Carolina Hurricanes,2,,,,
1/29/2003,Calgary Flames,1,Dallas Stars,4,,,,
1/29/2003,Minnesota Wild,1,Edmonton Oilers,5,,,,
1/30/2003,Florida Panthers,2,Detroit Red Wings,2,OT,,,
1/30/2003,Chicago Blackhawks,3,Boston Bruins,1,,,,
1/30/2003,Edmonton Oilers,3,Vancouver Canucks,3,OT,,,
1/30/2003,Nashville Predators,1,Columbus Blue Jackets,2,,,,
1/30/2003,Philadelphia Flyers,1,New Jersey Devils,5,,,,
1/30/2003,Montreal Canadiens,1,New York Islanders,3,,,,
1/30/2003,Buffalo Sabres,1,St. Louis Blues,2,OT,,,
1/30/2003,Carolina Hurricanes,1,Tampa Bay Lightning,3,,,,
1/30/2003,Pittsburgh Penguins,1,Washington Capitals,2,,,,
1/30/2003,Colorado Avalanche,4,New York Rangers,3,OT,,,
1/30/2003,Mighty Ducks of Anaheim,4,San Jose Sharks,3,,,,
1/30/2003,Ottawa Senators,0,Los Angeles Kings,3,,,,
1/30/2003,Toronto Maple Leafs,5,Atlanta Thrashers,2,,,,
2/4/2003,Philadelphia Flyers,2,New York Islanders,1,,,,
2/4/2003,Colorado Avalanche,3,Boston Bruins,2,OT,,,
2/4/2003,Mighty Ducks of Anaheim,3,Calgary Flames,2,,,,
2/4/2003,Vancouver Canucks,3,Pittsburgh Penguins,2,,,,
2/4/2003,Buffalo Sabres,1,New Jersey Devils,4,,,,
2/4/2003,Atlanta Thrashers,4,Montreal Canadiens,3,,,,
2/4/2003,Nashville Predators,5,Detroit Red Wings,5,OT,,,
2/4/2003,Washington Capitals,5,Tampa Bay Lightning,1,,,,
2/5/2003,St. Louis Blues,2,Dallas Stars,2,OT,,,
2/5/2003,Carolina Hurricanes,2,San Jose Sharks,6,,,,
2/5/2003,Phoenix Coyotes,3,Los Angeles Kings,4,,,,
2/5/2003,Mighty Ducks of Anaheim,1,Edmonton Oilers,2,,,,
2/5/2003,Chicago Blackhawks,1,Minnesota Wild,2,,,,
2/5/2003,Vancouver Canucks,4,Columbus Blue Jackets,4,OT,,,
