Date,Visitor,G,Home,G2,Column1,Att.,LOG,Notes
9/29/2007,Anaheim Ducks,1,Los Angeles Kings,4,,17300,,NHL Premiere Series
9/30/2007,Los Angeles Kings,1,Anaheim Ducks,4,,17300,,NHL Premiere Series
10/3/2007,Dallas Stars,3,Colorado Avalanche,4,,17487,,
10/3/2007,Montreal Canadiens,3,Carolina Hurricanes,2,OT,18680,,
10/3/2007,Anaheim Ducks,2,Detroit Red Wings,3,SO,17610,,
10/3/2007,Ottawa Senators,4,Toronto Maple Leafs,3,OT,19476,,
10/4/2007,Florida Panthers,2,New York Rangers,5,,18200,,
10/4/2007,Toronto Maple Leafs,2,Ottawa Senators,3,,19857,,
10/4/2007,St. Louis Blues,2,Phoenix Coyotes,3,,17799,,
10/4/2007,New Jersey Devils,1,Tampa Bay Lightning,3,,19454,,
10/4/2007,Philadelphia Flyers,3,Calgary Flames,2,,19289,,
10/4/2007,Chicago Blackhawks,0,Minnesota Wild,1,,18568,,
10/4/2007,Colorado Avalanche,0,Nashville Predators,4,,16363,,
10/4/2007,San Jose Sharks,2,Edmonton Oilers,3,SO,16839,,
10/5/2007,Pittsburgh Penguins,1,Carolina Hurricanes,4,,17816,,
10/5/2007,Boston Bruins,1,Dallas Stars,4,,18532,,
10/5/2007,Washington Capitals,3,Atlanta Thrashers,1,,18707,,
10/5/2007,San Jose Sharks,3,Vancouver Canucks,1,,18630,,
10/5/2007,Anaheim Ducks,0,Columbus Blue Jackets,4,,17852,,
10/5/2007,New York Islanders,6,Buffalo Sabres,4,,18690,,
10/6/2007,Columbus Blue Jackets,2,Minnesota Wild,3,,18568,,
10/6/2007,Buffalo Sabres,2,New York Islanders,3,,16234,,
10/6/2007,Atlanta Thrashers,2,Tampa Bay Lightning,5,,19220,,
10/6/2007,Dallas Stars,1,Nashville Predators,5,,13079,,
10/6/2007,Philadelphia Flyers,3,Edmonton Oilers,5,,16839,,
10/6/2007,Boston Bruins,3,Phoenix Coyotes,1,,14087,,
10/6/2007,New Jersey Devils,4,Florida Panthers,1,,19250,,
10/6/2007,Anaheim Ducks,4,Pittsburgh Penguins,5,,17132,,
10/6/2007,New York Rangers,0,Ottawa Senators,2,,19336,,
10/6/2007,Carolina Hurricanes,0,Washington Capitals,2,,16741,,
10/6/2007,St. Louis Blues,5,Los Angeles Kings,3,,18118,,
10/6/2007,Detroit Red Wings,3,Chicago Blackhawks,4,SO,18768,,
10/6/2007,Montreal Canadiens,3,Toronto Maple Leafs,4,OT,19415,,
10/6/2007,Vancouver Canucks,4,Calgary Flames,3,OT,19289,,
10/7/2007,San Jose Sharks,2,Colorado Avalanche,6,,15876,,
10/8/2007,Edmonton Oilers,2,Detroit Red Wings,4,,16913,,
10/8/2007,Washington Capitals,2,New York Islanders,1,,16234,,
10/8/2007,New Jersey Devils,2,Ottawa Senators,4,,18260,,
10/9/2007,Carolina Hurricanes,7,Toronto Maple Leafs,1,,19224,,
10/10/2007,San Jose Sharks,2,Chicago Blackhawks,1,,10122,,
10/10/2007,Calgary Flames,2,Detroit Red Wings,4,,16629,,
10/10/2007,Boston Bruins,1,Anaheim Ducks,2,,17285,,
10/10/2007,Los Angeles Kings,1,Dallas Stars,5,,16129,,
10/10/2007,New York Rangers,1,New York Islanders,2,,15295,,
10/10/2007,Nashville Predators,1,St. Louis Blues,4,,19150,,
10/10/2007,Florida Panthers,1,Tampa Bay Lightning,2,,18540,,
10/10/2007,Ottawa Senators,3,Atlanta Thrashers,1,,12751,,
10/10/2007,Montreal Canadiens,3,Pittsburgh Penguins,2,,17006,,
10/10/2007,Phoenix Coyotes,0,Columbus Blue Jackets,3,,11944,,
10/10/2007,Edmonton Oilers,0,Minnesota Wild,2,,18568,,
10/10/2007,Philadelphia Flyers,8,Vancouver Canucks,2,,18630,,
10/11/2007,New York Islanders,1,Toronto Maple Leafs,8,,19319,,
10/11/2007,Atlanta Thrashers,0,Buffalo Sabres,6,,18690,,
10/11/2007,New Jersey Devils,0,Florida Panthers,3,,10847,,
10/11/2007,Carolina Hurricanes,5,Ottawa Senators,3,,18268,,
10/11/2007,Phoenix Coyotes,6,Nashville Predators,3,,12155,,
10/12/2007,Washington Capitals,1,New York Rangers,3,,18200,,
10/12/2007,Colorado Avalanche,1,St. Louis Blues,4,,19150,,
10/12/2007,Chicago Blackhawks,3,Detroit Red Wings,2,,17696,,
10/12/2007,Vancouver Canucks,5,Edmonton Oilers,2,,16839,,
10/12/2007,Boston Bruins,8,Los Angeles Kings,6,,17064,,
10/12/2007,Calgary Flames,3,Dallas Stars,2,OT,17132,,
10/13/2007,Boston Bruins,2,San Jose Sharks,1,,17496,,
10/13/2007,Columbus Blue Jackets,1,Colorado Avalanche,5,,16153,,
10/13/2007,New York Islanders,1,Philadelphia Flyers,3,,19714,,
10/13/2007,Edmonton Oilers,1,Vancouver Canucks,4,,18630,,
10/13/2007,Washington Capitals,3,Buffalo Sabres,7,,18690,,
10/13/2007,Carolina Hurricanes,3,Montreal Canadiens,1,,21273,,
10/13/2007,Ottawa Senators,3,New York Rangers,1,,18200,,
10/13/2007,Minnesota Wild,3,Phoenix Coyotes,2,,12088,,
10/13/2007,Tampa Bay Lightning,4,Florida Panthers,6,,15801,,
10/13/2007,New Jersey Devils,6,Atlanta Thrashers,5,,15606,,
10/13/2007,Calgary Flames,7,Nashville Predators,4,,13152,,
10/13/2007,Pittsburgh Penguins,6,Toronto Maple Leafs,4,,19479,,
10/13/2007,Dallas Stars,1,Chicago Blackhawks,2,OT,11868,,
10/14/2007,Minnesota Wild,2,Anaheim Ducks,0,,17174,,
10/14/2007,Detroit Red Wings,4,Los Angeles Kings,1,,17215,,
10/15/2007,Detroit Red Wings,3,Anaheim Ducks,6,,17174,,
10/15/2007,San Jose Sharks,4,Vancouver Canucks,2,,18630,,
10/15/2007,Toronto Maple Leafs,4,Buffalo Sabres,5,OT,18217,,
10/16/2007,Atlanta Thrashers,0,Philadelphia Flyers,4,,18933,,
10/16/2007,Calgary Flames,4,Colorado Avalanche,5,SO,16722,,
10/16/2007,Florida Panthers,2,Montreal Canadiens,1,SO,21273,,
10/16/2007,Minnesota Wild,3,Los Angeles Kings,4,SO,14239,,
10/17/2007,Nashville Predators,1,Anaheim Ducks,3,,17174,,
10/17/2007,St. Louis Blues,3,Chicago Blackhawks,1,,10002,,
10/17/2007,New Jersey Devils,5,Pittsburgh Penguins,4,,16990,,
10/17/2007,Dallas Stars,3,Columbus Blue Jackets,2,SO,11820,,
10/18/2007,Florida Panthers,2,Toronto Maple Leafs,3,,19349,,
10/18/2007,Tampa Bay Lightning,1,Boston Bruins,4,,16363,,
10/18/2007,New York Rangers,3,Atlanta Thrashers,5,,14076,,
10/18/2007,Los Angeles Kings,3,Calgary Flames,4,,19289,,
10/18/2007,Montreal Canadiens,3,Ottawa Senators,4,,20019,,
10/18/2007,Edmonton Oilers,4,Phoenix Coyotes,2,,10448,,
10/18/2007,Detroit Red Wings,4,San Jose Sharks,2,,17496,,
10/18/2007,New Jersey Devils,0,Philadelphia Flyers,4,,19113,,
10/18/2007,New York Islanders,5,Washington Capitals,2,,11036,,
10/19/2007,Columbus Blue Jackets,3,Buffalo Sabres,0,,18690,,
10/19/2007,Colorado Avalanche,3,Chicago Blackhawks,5,,13519,,
10/19/2007,Los Angeles Kings,4,Vancouver Canucks,2,,18630,,
10/19/2007,Carolina Hurricanes,3,Pittsburgh Penguins,4,SO,17132,,
10/20/2007,Buffalo Sabres,2,Montreal Canadiens,4,,21273,,
10/20/2007,Atlanta Thrashers,2,Tampa Bay Lightning,6,,19420,,
10/20/2007,Pittsburgh Penguins,2,Washington Capitals,1,,18277,,
10/20/2007,Edmonton Oilers,1,Calgary Flames,4,,19289,,
10/20/2007,Anaheim Ducks,1,Dallas Stars,3,,18057,,
10/20/2007,Florida Panthers,1,Ottawa Senators,4,,19904,,
10/20/2007,Minnesota Wild,3,St. Louis Blues,1,,19150,,
10/20/2007,Nashville Predators,0,San Jose Sharks,3,,17496,,
10/20/2007,Detroit Red Wings,5,Phoenix Coyotes,2,,14154,,
10/20/2007,Chicago Blackhawks,6,Toronto Maple Leafs,4,,19314,,
10/20/2007,New York Rangers,0,Boston Bruins,1,SO,15266,,
10/20/2007,New Jersey Devils,3,New York Islanders,4,OT,14092,,
10/20/2007,Carolina Hurricanes,2,Philadelphia Flyers,3,OT,19615,,
10/21/2007,Colorado Avalanche,2,Minnesota Wild,3,,18568,,
10/21/2007,Vancouver Canucks,4,Columbus Blue Jackets,1,,12667,,
10/22/2007,Vancouver Canucks,1,Carolina Hurricanes,3,,15532,,
10/22/2007,Boston Bruins,1,Montreal Canadiens,6,,21273,,
10/22/2007,San Jose Sharks,4,Calgary Flames,1,,19289,,
10/23/2007,Anaheim Ducks,2,St. Louis Blues,4,,14764,,
10/23/2007,Colorado Avalanche,4,Edmonton Oilers,2,,16839,,
10/23/2007,Nashville Predators,0,Los Angeles Kings,6,,14026,,
10/23/2007,New York Rangers,0,Pittsburgh Penguins,1,,17012,,
10/23/2007,Columbus Blue Jackets,7,Chicago Blackhawks,4,,10884,,
10/23/2007,Atlanta Thrashers,5,Toronto Maple Leafs,4,SO,19210,,
10/24/2007,Buffalo Sabres,2,Carolina Hurricanes,6,,16058,,
10/24/2007,Vancouver Canucks,2,Detroit Red Wings,3,,17015,,
10/24/2007,Minnesota Wild,3,Calgary Flames,5,,19289,,
10/24/2007,Philadelphia Flyers,3,Florida Panthers,4,,12856,,
10/24/2007,Tampa Bay Lightning,3,Washington Capitals,5,,10226,,
10/25/2007,Philadelphia Flyers,2,Tampa Bay Lightning,5,,18616,,
10/25/2007,Phoenix Coyotes,1,Anaheim Ducks,0,,17174,,
10/25/2007,Chicago Blackhawks,1,Boston Bruins,3,,10290,,
10/25/2007,Dallas Stars,1,Los Angeles Kings,2,,14559,,
10/25/2007,St. Louis Blues,0,Columbus Blue Jackets,3,,12786,,
10/25/2007,Atlanta Thrashers,0,Nashville Predators,3,,13383,,
10/25/2007,New Jersey Devils,0,New York Rangers,2,,18200,,
10/25/2007,Toronto Maple Leafs,5,Pittsburgh Penguins,2,,17051,,
10/25/2007,Minnesota Wild,4,Edmonton Oilers,5,SO,16839,,
10/26/2007,San Jose Sharks,1,Detroit Red Wings,5,,18289,,
10/26/2007,Vancouver Canucks,3,Washington Capitals,2,,12705,,
10/26/2007,Buffalo Sabres,4,Florida Panthers,2,,15842,,
10/26/2007,Montreal Canadiens,7,Carolina Hurricanes,4,,16796,,
10/26/2007,Colorado Avalanche,3,Calgary Flames,2,OT,19289,,
10/27/2007,Philadelphia Flyers,2,Boston Bruins,1,,14956,,
10/27/2007,San Jose Sharks,1,Columbus Blue Jackets,2,,13234,,
10/27/2007,Edmonton Oilers,1,Los Angeles Kings,4,,16173,,
10/27/2007,Atlanta Thrashers,3,Chicago Blackhawks,2,,15789,,
10/27/2007,Florida Panthers,3,Nashville Predators,4,,15767,,
10/27/2007,Washington Capitals,3,St. Louis Blues,4,,16863,,
10/27/2007,Ottawa Senators,4,New Jersey Devils,1,,17625,,
10/27/2007,Toronto Maple Leafs,4,New York Rangers,1,,18200,,
10/27/2007,Dallas Stars,5,Phoenix Coyotes,3,,13741,,
10/27/2007,Carolina Hurricanes,8,New York Islanders,3,,13136,,
10/27/2007,Montreal Canadiens,4,Pittsburgh Penguins,3,SO,17085,,
10/27/2007,Buffalo Sabres,4,Tampa Bay Lightning,3,OT,19804,,
10/28/2007,Minnesota Wild,1,Colorado Avalanche,3,,17041,,
10/28/2007,Detroit Red Wings,3,Vancouver Canucks,2,,18630,,
10/28/2007,Edmonton Oilers,3,Anaheim Ducks,2,SO,17174,,
10/29/2007,Tampa Bay Lightning,1,New York Rangers,3,,18200,,
10/29/2007,San Jose Sharks,4,Dallas Stars,2,,17546,,
10/29/2007,Washington Capitals,7,Toronto Maple Leafs,1,,19316,,
10/30/2007,Detroit Red Wings,2,Edmonton Oilers,1,,16839,,
10/30/2007,Phoenix Coyotes,2,St. Louis Blues,1,,14222,,
10/30/2007,Nashville Predators,1,Calgary Flames,5,,19289,,
10/30/2007,Pittsburgh Penguins,4,Minnesota Wild,2,,18568,,
10/30/2007,Atlanta Thrashers,3,Montreal Canadiens,2,SO,21273,,
10/31/2007,Carolina Hurricanes,2,Florida Panthers,4,,10063,,
10/31/2007,Tampa Bay Lightning,1,New Jersey Devils,6,,13218,,
10/31/2007,Columbus Blue Jackets,4,Los Angeles Kings,1,,11491,,
10/31/2007,Chicago Blackhawks,5,Dallas Stars,4,,14756,,
11/1/2007,Pittsburgh Penguins,2,Colorado Avalanche,3,,18007,,
11/1/2007,Philadelphia Flyers,2,Montreal Canadiens,5,,21273,,
11/1/2007,St. Louis Blues,3,Minnesota Wild,2,,18568,,
11/1/2007,Nashville Predators,3,Vancouver Canucks,0,,18630,,
11/1/2007,Detroit Red Wings,4,Calgary Flames,1,,19289,,
11/1/2007,Atlanta Thrashers,4,Ottawa Senators,6,,18538,,
11/1/2007,Tampa Bay Lightning,0,New York Islanders,4,,11008,,
11/1/2007,Washington Capitals,0,New York Rangers,2,,18200,,
11/1/2007,Columbus Blue Jackets,1,Anaheim Ducks,2,SO,17174,,
11/1/2007,Buffalo Sabres,3,Boston Bruins,4,OT,13479,,
11/2/2007,Toronto Maple Leafs,2,New Jersey Devils,3,,14523,,
11/2/2007,Philadelphia Flyers,3,Washington Capitals,2,,16055,,
11/2/2007,Florida Panthers,4,Buffalo Sabres,2,,18690,,
11/2/2007,Nashville Predators,4,Edmonton Oilers,1,,16839,,
11/2/2007,Phoenix Coyotes,5,Dallas Stars,0,,18203,,
11/2/2007,Los Angeles Kings,5,San Jose Sharks,2,,17496,,
11/3/2007,Florida Panthers,2,Carolina Hurricanes,4,,17547,,
11/3/2007,Pittsburgh Penguins,2,New York Islanders,3,,16234,,
11/3/2007,Boston Bruins,2,Ottawa Senators,3,,19939,,
11/3/2007,Calgary Flames,1,Minnesota Wild,4,,18568,,
11/3/2007,San Jose Sharks,3,Los Angeles Kings,1,,18118,,
11/3/2007,Toronto Maple Leafs,3,Montreal Canadiens,2,,21273,,
11/3/2007,Chicago Blackhawks,3,St. Louis Blues,2,,19150,,
11/3/2007,Vancouver Canucks,4,Colorado Avalanche,3,,18007,,
11/3/2007,Anaheim Ducks,5,Phoenix Coyotes,2,,15888,,
11/3/2007,Atlanta Thrashers,6,Tampa Bay Lightning,4,,19155,,
11/3/2007,New Jersey Devils,1,New York Rangers,2,SO,18200,,
11/4/2007,St. Louis Blues,0,Columbus Blue Jackets,3,,13254,,
11/4/2007,Nashville Predators,5,Chicago Blackhawks,2,,12086,,
11/4/2007,Ottawa Senators,2,Boston Bruins,1,SO,10087,,
11/5/2007,Edmonton Oilers,2,Minnesota Wild,5,,18568,,
11/5/2007,Calgary Flames,1,Colorado Avalanche,4,,15655,,
11/5/2007,Tampa Bay Lightning,3,Florida Panthers,4,,10149,,
11/5/2007,Washington Capitals,0,Carolina Hurricanes,5,,12171,,
11/5/2007,Buffalo Sabres,0,Montreal Canadiens,2,,21273,,
11/5/2007,Philadelphia Flyers,0,New York Rangers,2,,18200,,
11/5/2007,Dallas Stars,5,Anaheim Ducks,0,,17174,,
11/5/2007,Pittsburgh Penguins,5,New Jersey Devils,0,,14032,,
11/6/2007,New York Rangers,2,New York Islanders,3,,15158,,
11/6/2007,Toronto Maple Leafs,1,Ottawa Senators,5,,19613,,
11/6/2007,Washington Capitals,1,Atlanta Thrashers,2,OT,15530,,
11/7/2007,Columbus Blue Jackets,2,Chicago Blackhawks,5,,9717,,
11/7/2007,Florida Panthers,1,Tampa Bay Lightning,3,,16526,,
11/7/2007,Philadelphia Flyers,3,Pittsburgh Penguins,1,,17132,,
11/7/2007,Dallas Stars,3,San Jose Sharks,1,,17496,,
11/7/2007,Phoenix Coyotes,6,Anaheim Ducks,5,OT,17174,,
11/7/2007,Boston Bruins,1,Buffalo Sabres,2,OT,18690,,
11/7/2007,Edmonton Oilers,3,Colorado Avalanche,4,SO,15877,,
11/7/2007,Nashville Predators,2,Detroit Red Wings,3,SO,16885,,
11/8/2007,Montreal Canadiens,2,Boston Bruins,1,,15183,,
11/8/2007,Pittsburgh Penguins,2,New York Rangers,4,,18200,,
11/8/2007,Dallas Stars,2,Phoenix Coyotes,5,,12027,,
11/8/2007,Philadelphia Flyers,1,New Jersey Devils,4,,14948,,
11/8/2007,Vancouver Canucks,3,Calgary Flames,2,,19289,,
11/8/2007,Washington Capitals,4,Ottawa Senators,1,,19666,,
11/8/2007,Tampa Bay Lightning,5,Carolina Hurricanes,1,,14017,,
11/9/2007,St. Louis Blues,2,Chicago Blackhawks,4,,16149,,
11/9/2007,Columbus Blue Jackets,1,Detroit Red Wings,4,,18654,,
11/9/2007,Toronto Maple Leafs,3,Buffalo Sabres,0,,18690,,
11/9/2007,Atlanta Thrashers,4,Florida Panthers,1,,14268,,
11/9/2007,Colorado Avalanche,1,Vancouver Canucks,2,OT,18630,,
11/9/2007,San Jose Sharks,2,Anaheim Ducks,3,SO,17174,,
11/10/2007,Pittsburgh Penguins,2,Philadelphia Flyers,5,,19859,,
11/10/2007,Buffalo Sabres,1,Boston Bruins,2,,17565,,
11/10/2007,New Jersey Devils,1,New York Islanders,2,,15361,,
11/10/2007,Montreal Canadiens,1,Ottawa Senators,3,,20065,,
11/10/2007,Phoenix Coyotes,1,San Jose Sharks,4,,17496,,
11/10/2007,Edmonton Oilers,4,Calgary Flames,2,,19289,,
11/10/2007,Carolina Hurricanes,5,Atlanta Thrashers,3,,18545,,
11/10/2007,Tampa Bay Lightning,5,Washington Capitals,2,,14617,,
11/10/2007,Dallas Stars,5,Los Angeles Kings,6,OT,18118,,
11/10/2007,Columbus Blue Jackets,3,Nashville Predators,4,SO,15947,,
11/10/2007,New York Rangers,3,Toronto Maple Leafs,2,SO,19503,,
11/11/2007,Detroit Red Wings,2,Chicago Blackhawks,3,,19045,,
11/11/2007,Minnesota Wild,2,Colorado Avalanche,4,,15434,,
11/12/2007,New York Islanders,2,Philadelphia Flyers,3,,19312,,
11/12/2007,New Jersey Devils,3,Pittsburgh Penguins,2,,17096,,
11/12/2007,Nashville Predators,4,Columbus Blue Jackets,1,,12554,,
11/12/2007,Carolina Hurricanes,4,Florida Panthers,3,,12715,,
11/12/2007,Phoenix Coyotes,0,San Jose Sharks,5,,17496,,
11/13/2007,Minnesota Wild,2,Calgary Flames,3,,19289,,
11/13/2007,Detroit Red Wings,3,St. Louis Blues,4,,18440,,
11/13/2007,Los Angeles Kings,3,Anaheim Ducks,4,SO,17174,,
11/13/2007,Florida Panthers,2,Atlanta Thrashers,3,OT,12599,,
11/13/2007,Montreal Canadiens,4,Toronto Maple Leafs,3,OT,19595,,
11/14/2007,Chicago Blackhawks,2,Columbus Blue Jackets,4,,13622,,
11/14/2007,Carolina Hurricanes,1,Tampa Bay Lightning,6,,17444,,
11/14/2007,New York Rangers,4,New Jersey Devils,2,,17625,,
11/14/2007,Edmonton Oilers,1,Vancouver Canucks,0,SO,18630,,
11/14/2007,San Jose Sharks,4,Dallas Stars,3,SO,17682,,
11/15/2007,Toronto Maple Leafs,2,Boston Bruins,5,,16373,,
11/15/2007,Buffalo Sabres,2,Ottawa Senators,3,,19279,,
11/15/2007,New York Islanders,2,Pittsburgh Penguins,3,,16972,,
11/15/2007,Washington Capitals,1,Florida Panthers,2,,12101,,
11/15/2007,Minnesota Wild,4,Edmonton Oilers,2,,16839,,
11/15/2007,Anaheim Ducks,6,Los Angeles Kings,3,,18118,,
11/15/2007,San Jose Sharks,6,Phoenix Coyotes,0,,12953,,
11/15/2007,Chicago Blackhawks,4,Nashville Predators,5,OT,15353,,
11/15/2007,New York Rangers,4,Philadelphia Flyers,3,SO,19571,,
11/16/2007,Columbus Blue Jackets,2,St. Louis Blues,3,,19150,,
11/16/2007,Washington Capitals,2,Tampa Bay Lightning,5,,19526,,
11/16/2007,Minnesota Wild,2,Vancouver Canucks,6,,18630,,
11/16/2007,Montreal Canadiens,1,Buffalo Sabres,4,,18690,,
11/16/2007,Colorado Avalanche,1,Dallas Stars,6,,18019,,
11/16/2007,New York Islanders,1,New Jersey Devils,0,,15076,,
11/16/2007,Atlanta Thrashers,3,Carolina Hurricanes,0,,14632,,
11/17/2007,Florida Panthers,1,Carolina Hurricanes,2,,16962,,
11/17/2007,Phoenix Coyotes,1,Los Angeles Kings,0,,15659,,
11/17/2007,Calgary Flames,3,Edmonton Oilers,1,,16839,,
11/17/2007,Boston Bruins,4,Montreal Canadiens,7,,21273,,
11/17/2007,Ottawa Senators,0,Toronto Maple Leafs,3,,19596,,
11/17/2007,Chicago Blackhawks,5,Detroit Red Wings,3,,20066,,
11/17/2007,New Jersey Devils,6,Philadelphia Flyers,2,,19621,,
11/17/2007,Anaheim Ducks,2,San Jose Sharks,1,SO,17496,,
11/17/2007,St. Louis Blues,3,Nashville Predators,2,SO,15246,,
11/17/2007,New York Rangers,4,Pittsburgh Penguins,3,OT,17125,,
11/18/2007,Colorado Avalanche,1,Minnesota Wild,4,,18568,,
11/18/2007,Calgary Flames,1,Vancouver Canucks,4,,18630,,
11/18/2007,Detroit Red Wings,5,Columbus Blue Jackets,4,SO,15503,,
11/19/2007,New York Islanders,2,New York Rangers,1,,18200,,
11/19/2007,Nashville Predators,1,St. Louis Blues,2,,15239,,
11/19/2007,Ottawa Senators,4,Montreal Canadiens,2,,21273,,
11/19/2007,Florida Panthers,4,Washington Capitals,3,,13411,,
11/19/2007,Los Angeles Kings,0,Dallas Stars,3,,17208,,
11/19/2007,Tampa Bay Lightning,3,Atlanta Thrashers,4,OT,13419,,
11/20/2007,Colorado Avalanche,1,Calgary Flames,4,,19289,,
11/20/2007,Boston Bruins,4,Toronto Maple Leafs,2,,19441,,
11/20/2007,Vancouver Canucks,4,Edmonton Oilers,5,SO,16839,,
11/21/2007,Ottawa Senators,2,Buffalo Sabres,4,,18690,,
11/21/2007,New Jersey Devils,2,Pittsburgh Penguins,1,,17132,,
11/21/2007,New York Rangers,2,Tampa Bay Lightning,1,,20110,,
11/21/2007,Anaheim Ducks,1,Dallas Stars,2,,18584,,
11/21/2007,Los Angeles Kings,1,Phoenix Coyotes,4,,12161,,
11/21/2007,Vancouver Canucks,4,Minnesota Wild,2,,18568,,
11/21/2007,Montreal Canadiens,4,New York Islanders,1,,13153,,
11/21/2007,St. Louis Blues,0,Detroit Red Wings,3,,19124,,
11/21/2007,Florida Panthers,5,Columbus Blue Jackets,2,,13326,,
11/21/2007,Atlanta Thrashers,5,Washington Capitals,1,,11669,,
11/21/2007,Philadelphia Flyers,6,Carolina Hurricanes,3,,16351,,
11/22/2007,Chicago Blackhawks,2,Calgary Flames,1,,19289,,
11/22/2007,Detroit Red Wings,2,Nashville Predators,3,,14346,,
11/22/2007,Colorado Avalanche,3,Edmonton Oilers,2,,16839,,
11/22/2007,Pittsburgh Penguins,6,Ottawa Senators,5,SO,20061,,
11/23/2007,Montreal Canadiens,2,Buffalo Sabres,4,,18690,,
11/23/2007,New York Islanders,1,Boston Bruins,2,,17565,,
11/23/2007,Toronto Maple Leafs,1,Dallas Stars,3,,18409,,
11/23/2007,Vancouver Canucks,1,St. Louis Blues,3,,18721,,
11/23/2007,New Jersey Devils,3,Atlanta Thrashers,0,,18545,,
11/23/2007,Tampa Bay Lightning,3,Carolina Hurricanes,4,,18033,,
11/23/2007,Columbus Blue Jackets,4,Minnesota Wild,0,,18568,,
11/23/2007,Phoenix Coyotes,4,Anaheim Ducks,3,SO,17174,,
11/23/2007,New York Rangers,2,Florida Panthers,3,SO,19250,,
11/23/2007,Washington Capitals,4,Philadelphia Flyers,3,OT,19727,,
11/24/2007,Los Angeles Kings,2,San Jose Sharks,1,,17496,,
11/24/2007,Carolina Hurricanes,2,Washington Capitals,5,,13650,,
11/24/2007,Boston Bruins,1,New York Islanders,2,,16234,,
11/24/2007,Toronto Maple Leafs,1,Phoenix Coyotes,5,,17190,,
11/24/2007,Buffalo Sabres,3,Montreal Canadiens,0,,21273,,
11/24/2007,New Jersey Devils,3,Tampa Bay Lightning,2,,19077,,
11/24/2007,Minnesota Wild,4,Nashville Predators,3,,12639,,
11/24/2007,Philadelphia Flyers,4,Ottawa Senators,3,,20128,,
11/24/2007,Atlanta Thrashers,0,Pittsburgh Penguins,5,,17132,,
11/24/2007,Calgary Flames,5,Colorado Avalanche,2,,18007,,
11/24/2007,Detroit Red Wings,2,Columbus Blue Jackets,3,SO,17513,,
11/24/2007,Chicago Blackhawks,2,Edmonton Oilers,3,SO,16839,,
11/25/2007,Los Angeles Kings,2,Anaheim Ducks,3,,17174,,
11/25/2007,Dallas Stars,3,New York Rangers,2,,18200,,
11/25/2007,Calgary Flames,0,St. Louis Blues,3,,15138,,
11/25/2007,Chicago Blackhawks,0,Vancouver Canucks,2,,18630,,
11/26/2007,Columbus Blue Jackets,1,Edmonton Oilers,3,,16839,,
11/26/2007,Buffalo Sabres,3,Washington Capitals,1,,11204,,
11/26/2007,Boston Bruins,6,Philadelphia Flyers,3,,19457,,
11/26/2007,Dallas Stars,3,New York Islanders,2,OT,8161,,
11/27/2007,Calgary Flames,3,Detroit Red Wings,5,,17108,,
11/27/2007,Anaheim Ducks,0,Vancouver Canucks,4,,18630,,
11/27/2007,Montreal Canadiens,4,Toronto Maple Leafs,3,SO,19608,,
11/28/2007,Edmonton Oilers,2,Colorado Avalanche,4,,15128,,
11/28/2007,Dallas Stars,2,New Jersey Devils,4,,13665,,
11/28/2007,Tampa Bay Lightning,1,Chicago Blackhawks,5,,11122,,
11/28/2007,Phoenix Coyotes,1,Minnesota Wild,3,,18568,,
11/28/2007,Philadelphia Flyers,3,Carolina Hurricanes,1,,15108,,
11/28/2007,St. Louis Blues,4,Buffalo Sabres,3,,18690,,
11/28/2007,Florida Panthers,2,Washington Capitals,1,SO,10526,,
11/28/2007,Los Angeles Kings,3,San Jose Sharks,2,SO,17071,,
11/28/2007,Ottawa Senators,2,New York Islanders,3,SO,9211,,
11/29/2007,Tampa Bay Lightning,2,Detroit Red Wings,4,,17001,,
11/29/2007,New York Islanders,2,New York Rangers,4,,18200,,
11/29/2007,Toronto Maple Leafs,4,Atlanta Thrashers,2,,14031,,
11/29/2007,Anaheim Ducks,4,Calgary Flames,1,,19289,,
11/29/2007,Boston Bruins,4,Florida Panthers,3,,14926,,
11/29/2007,Columbus Blue Jackets,0,Vancouver Canucks,2,,18630,,
11/29/2007,Nashville Predators,6,Ottawa Senators,5,,19538,,
11/30/2007,Colorado Avalanche,2,San Jose Sharks,3,,17496,,
11/30/2007,Phoenix Coyotes,1,Chicago Blackhawks,6,,16234,,
11/30/2007,Anaheim Ducks,1,Edmonton Oilers,5,,16839,,
11/30/2007,Dallas Stars,1,Pittsburgh Penguins,4,,17132,,
11/30/2007,Washington Capitals,3,Carolina Hurricanes,4,,16386,,
11/30/2007,Montreal Canadiens,0,New Jersey Devils,4,,15081,,
11/30/2007,St. Louis Blues,2,Minnesota Wild,3,OT,18568,,
12/1/2007,Phoenix Coyotes,2,Detroit Red Wings,3,,18557,,
12/1/2007,Washington Capitals,2,Florida Panthers,1,,14333,,
12/1/2007,Pittsburgh Penguins,2,Toronto Maple Leafs,4,,19534,,
12/1/2007,Carolina Hurricanes,1,Buffalo Sabres,8,,18690,,
12/1/2007,Chicago Blackhawks,1,St. Louis Blues,3,,19150,,
12/1/2007,Boston Bruins,1,Tampa Bay Lightning,4,,18444,,
12/1/2007,Atlanta Thrashers,4,New York Islanders,0,,15355,,
12/1/2007,Dallas Stars,4,Philadelphia Flyers,1,,19660,,
12/1/2007,Colorado Avalanche,5,Los Angeles Kings,2,,17297,,
12/1/2007,New York Rangers,5,Ottawa Senators,2,,20003,,
