Date,Visitor,G,Home,G2,Column1,Att.,LOG,Notes
3/22/2009,Los Angeles Kings,1,Chicago Blackhawks,4,,21629,,
3/22/2009,Colorado Avalanche,1,San Jose Sharks,3,,17496,,
3/24/2009,Minnesota Wild,1,New York Rangers,2,,18200,,
3/25/2009,Ottawa Senators,1,Carolina Hurricanes,2,,17146,,
3/29/2009,Colorado Avalanche,1,Anaheim Ducks,4,,17182,,
3/31/2009,Tampa Bay Lightning,1,Boston Bruins,3,,16996,,
3/31/2009,Nashville Predators,1,Columbus Blue Jackets,2,,14495,,
3/31/2009,Chicago Blackhawks,1,Montreal Canadiens,4,,21273,,
4/1/2009,St. Louis Blues,1,Chicago Blackhawks,3,,21548,,
4/1/2009,New Jersey Devils,1,Pittsburgh Penguins,6,,17132,,
4/2/2009,Ottawa Senators,1,Boston Bruins,2,,17565,,
4/2/2009,Los Angeles Kings,1,Phoenix Coyotes,2,,13177,,
4/3/2009,Nashville Predators,1,Chicago Blackhawks,3,,21628,,
4/4/2009,Phoenix Coyotes,1,Los Angeles Kings,6,,18118,,
4/4/2009,Tampa Bay Lightning,1,New York Islanders,3,,12809,,
4/6/2009,Los Angeles Kings,1,Calgary Flames,4,,19289,,
4/7/2009,Dallas Stars,1,Minnesota Wild,3,,18568,,
4/7/2009,Montreal Canadiens,1,New York Rangers,3,,18200,,
4/7/2009,Florida Panthers,1,Philadelphia Flyers,2,,19637,,
4/7/2009,Calgary Flames,1,Vancouver Canucks,4,,18630,,
4/9/2009,Philadelphia Flyers,1,New York Rangers,2,,18200,,
4/9/2009,New York Islanders,1,Pittsburgh Penguins,6,,17132,,
4/10/2009,Calgary Flames,1,Edmonton Oilers,5,,16839,,
4/10/2009,Columbus Blue Jackets,1,St. Louis Blues,3,,19250,,
4/11/2009,Boston Bruins,1,Buffalo Sabres,6,,18690,,
4/11/2009,Edmonton Oilers,1,Calgary Flames,4,,19289,,
4/12/2009,St. Louis Blues,1,Colorado Avalanche,0,,13661,,
10/9/2008,Toronto Maple Leafs,3,Detroit Red Wings,2,,20066,,
10/11/2008,Boston Bruins,3,Minnesota Wild,4,,18568,,
10/11/2008,Detroit Red Wings,3,Ottawa Senators,2,,20182,,
10/13/2008,Detroit Red Wings,3,Carolina Hurricanes,1,,18680,,
10/14/2008,Anaheim Ducks,3,Los Angeles Kings,6,,14451,,
10/15/2008,Edmonton Oilers,3,Anaheim Ducks,2,,16604,,
10/15/2008,Buffalo Sabres,3,New York Rangers,1,,18200,,
10/17/2008,Nashville Predators,3,Columbus Blue Jackets,5,,17930,,
10/17/2008,Phoenix Coyotes,3,Ottawa Senators,6,,20179,,
10/18/2008,Columbus Blue Jackets,3,Nashville Predators,6,,13259,,
10/19/2008,Carolina Hurricanes,3,Anaheim Ducks,1,,16847,,
10/22/2008,Florida Panthers,3,Ottawa Senators,1,,18952,,
10/24/2008,New York Rangers,3,Columbus Blue Jackets,1,,14724,,
10/24/2008,Atlanta Thrashers,3,Detroit Red Wings,5,,20066,,
10/24/2008,San Jose Sharks,3,Florida Panthers,4,,15232,,
10/25/2008,San Jose Sharks,3,Tampa Bay Lightning,0,,16831,,
10/25/2008,Edmonton Oilers,3,Vancouver Canucks,6,,18630,,
10/27/2008,Anaheim Ducks,3,Columbus Blue Jackets,2,,10494,,
10/28/2008,Tampa Bay Lightning,3,Toronto Maple Leafs,2,,19348,,
11/1/2008,Edmonton Oilers,3,Carolina Hurricanes,1,,15016,,
11/1/2008,Calgary Flames,3,Los Angeles Kings,2,,16279,,
11/1/2008,Minnesota Wild,3,Phoenix Coyotes,2,,14817,,
11/2/2008,Florida Panthers,3,Atlanta Thrashers,5,,10584,,
11/2/2008,Detroit Red Wings,3,Vancouver Canucks,2,,18630,,
11/6/2008,New York Islanders,3,Atlanta Thrashers,4,,14122,,
11/6/2008,Minnesota Wild,3,Colorado Avalanche,1,,14562,,
11/8/2008,St. Louis Blues,3,Los Angeles Kings,5,,17182,,
11/8/2008,Montreal Canadiens,3,Toronto Maple Leafs,6,,19512,,
11/9/2008,Florida Panthers,3,Anaheim Ducks,1,,16951,,
11/11/2008,Toronto Maple Leafs,3,Calgary Flames,4,,19289,,
11/11/2008,Philadelphia Flyers,3,New York Islanders,1,,13447,,
11/12/2008,St. Louis Blues,3,Buffalo Sabres,4,,18690,,
11/13/2008,Los Angeles Kings,3,Dallas Stars,2,,17675,,
11/13/2008,New York Islanders,3,Ottawa Senators,1,,19061,,
11/14/2008,Detroit Red Wings,3,Florida Panthers,2,,18637,,
11/15/2008,Nashville Predators,3,Los Angeles Kings,1,,14135,,
11/15/2008,Dallas Stars,3,Phoenix Coyotes,2,,15508,,
11/16/2008,Atlanta Thrashers,3,Philadelphia Flyers,4,,19437,,
11/17/2008,Boston Bruins,3,Toronto Maple Leafs,2,,19410,,
11/20/2008,Pittsburgh Penguins,3,Atlanta Thrashers,2,,13391,,
11/20/2008,Vancouver Canucks,3,Minnesota Wild,2,,18568,,
11/21/2008,Philadelphia Flyers,3,Buffalo Sabres,0,,18256,,
11/22/2008,Vancouver Canucks,3,Pittsburgh Penguins,1,,17040,,
11/24/2008,Washington Capitals,3,Minnesota Wild,4,,18568,,
11/24/2008,Dallas Stars,3,Philadelphia Flyers,4,,19171,,
11/26/2008,Philadelphia Flyers,3,Carolina Hurricanes,1,,15057,,
11/26/2008,Phoenix Coyotes,3,Columbus Blue Jackets,2,,14569,,
11/26/2008,Montreal Canadiens,3,Detroit Red Wings,1,,20066,,
11/26/2008,Atlanta Thrashers,3,Washington Capitals,5,,18277,,
11/28/2008,Pittsburgh Penguins,3,Buffalo Sabres,4,,18690,,
11/28/2008,Columbus Blue Jackets,3,Detroit Red Wings,5,,20066,,
11/29/2008,Tampa Bay Lightning,3,Colorado Avalanche,4,,18007,,
11/29/2008,San Jose Sharks,3,Phoenix Coyotes,2,,14007,,
11/30/2008,Edmonton Oilers,3,Dallas Stars,4,,16650,,
12/1/2008,Toronto Maple Leafs,3,Los Angeles Kings,1,,15052,,
12/2/2008,Dallas Stars,3,Calgary Flames,1,,19289,,
12/4/2008,Toronto Maple Leafs,3,Phoenix Coyotes,6,,13777,,
12/4/2008,Boston Bruins,3,Tampa Bay Lightning,1,,15598,,
12/6/2008,Phoenix Coyotes,3,St. Louis Blues,4,,19150,,
12/7/2008,Columbus Blue Jackets,3,Anaheim Ducks,5,,16914,,
12/7/2008,Calgary Flames,3,New York Rangers,0,,18200,,
12/8/2008,Tampa Bay Lightning,3,Boston Bruins,5,,16973,,
12/8/2008,Nashville Predators,3,St. Louis Blues,6,,14537,,
12/9/2008,Vancouver Canucks,3,Nashville Predators,1,,12441,,
12/9/2008,New York Islanders,3,Philadelphia Flyers,4,,19037,,
12/11/2008,Tampa Bay Lightning,3,Montreal Canadiens,1,,21273,,
12/13/2008,Pittsburgh Penguins,3,Philadelphia Flyers,6,,19811,,
12/14/2008,Florida Panthers,3,Vancouver Canucks,5,,18630,,
12/15/2008,Colorado Avalanche,3,Detroit Red Wings,2,,19154,,
12/16/2008,New York Rangers,3,Anaheim Ducks,1,,16921,,
12/20/2008,Tampa Bay Lightning,3,Atlanta Thrashers,4,,14395,,
12/20/2008,Chicago Blackhawks,3,Vancouver Canucks,1,,18630,,
12/22/2008,Anaheim Ducks,3,Vancouver Canucks,4,,18630,,
12/23/2008,Los Angeles Kings,3,Columbus Blue Jackets,0,,15145,,
12/23/2008,Anaheim Ducks,3,Calgary Flames,4,,19289,,
12/26/2008,Edmonton Oilers,3,Vancouver Canucks,2,,18630,,
12/27/2008,Ottawa Senators,3,Calgary Flames,6,,19289,,
12/27/2008,Montreal Canadiens,3,Pittsburgh Penguins,2,,17132,,
12/29/2008,San Jose Sharks,3,Dallas Stars,1,,18532,,
12/30/2008,Ottawa Senators,3,Edmonton Oilers,2,,16839,,
12/30/2008,Philadelphia Flyers,3,Vancouver Canucks,2,,18630,,
1/3/2009,Calgary Flames,3,Nashville Predators,2,,14321,,
1/3/2009,New York Islanders,3,San Jose Sharks,5,,17496,,
1/3/2009,Carolina Hurricanes,3,Tampa Bay Lightning,2,,15873,,
1/8/2009,Anaheim Ducks,3,Los Angeles Kings,4,,18118,,
1/8/2009,Pittsburgh Penguins,3,Nashville Predators,5,,14297,,
1/9/2009,Columbus Blue Jackets,3,Washington Capitals,0,,18277,,
1/10/2009,Pittsburgh Penguins,3,Colorado Avalanche,5,,17908,,
1/11/2009,New Jersey Devils,3,Anaheim Ducks,4,,17331,,
1/12/2009,Tampa Bay Lightning,3,Los Angeles Kings,1,,16511,,
1/13/2009,Colorado Avalanche,3,Columbus Blue Jackets,4,,15343,,
1/13/2009,Phoenix Coyotes,3,Minnesota Wild,6,,18568,,
1/14/2009,Ottawa Senators,3,Atlanta Thrashers,2,,14163,,
1/15/2009,Calgary Flames,3,San Jose Sharks,2,,17496,,
1/16/2009,Edmonton Oilers,3,Colorado Avalanche,2,,15681,,
1/17/2009,Anaheim Ducks,3,Minnesota Wild,0,,18568,,
1/17/2009,New Jersey Devils,3,New York Islanders,1,,16234,,
1/18/2009,Phoenix Coyotes,3,Edmonton Oilers,6,,16839,,
1/19/2009,New Jersey Devils,3,Nashville Predators,1,,14848,,
1/20/2009,Columbus Blue Jackets,3,Edmonton Oilers,4,,16839,,
1/20/2009,Detroit Red Wings,3,Phoenix Coyotes,6,,16368,,
1/21/2009,Atlanta Thrashers,3,Philadelphia Flyers,5,,19766,,
1/21/2009,Buffalo Sabres,3,Tampa Bay Lightning,5,,15611,,
1/27/2009,San Jose Sharks,3,Colorado Avalanche,0,,14592,,
1/27/2009,Montreal Canadiens,3,Tampa Bay Lightning,5,,15912,,
1/28/2009,Chicago Blackhawks,3,Anaheim Ducks,2,,17193,,
1/29/2009,Ottawa Senators,3,St. Louis Blues,1,,18639,,
1/31/2009,Los Angeles Kings,3,Montreal Canadiens,4,,21273,,
2/1/2009,Boston Bruins,3,Montreal Canadiens,1,,21273,,
2/2/2009,Calgary Flames,3,Colorado Avalanche,4,,13409,,
2/3/2009,Chicago Blackhawks,3,Edmonton Oilers,1,,16839,,
2/3/2009,Carolina Hurricanes,3,Vancouver Canucks,4,,18630,,
2/4/2009,Boston Bruins,3,Philadelphia Flyers,1,,19748,,
2/7/2009,Edmonton Oilers,3,Detroit Red Wings,8,,20066,,
2/7/2009,Los Angeles Kings,3,New Jersey Devils,1,,17056,,
2/7/2009,Chicago Blackhawks,3,Vancouver Canucks,7,,18630,,
2/8/2009,Philadelphia Flyers,3,Atlanta Thrashers,2,,14175,,
2/8/2009,Detroit Red Wings,3,Pittsburgh Penguins,0,,17132,,
2/10/2009,Atlanta Thrashers,3,Tampa Bay Lightning,1,,13490,,
2/11/2009,Chicago Blackhawks,3,Atlanta Thrashers,1,,14029,,
2/11/2009,Ottawa Senators,3,Buffalo Sabres,1,,18690,,
2/15/2009,Carolina Hurricanes,3,Buffalo Sabres,0,,18690,,
2/16/2009,Edmonton Oilers,3,Phoenix Coyotes,1,,14547,,
2/18/2009,St. Louis Blues,3,Columbus Blue Jackets,4,,14305,,
2/19/2009,Buffalo Sabres,3,Philadelphia Flyers,6,,19642,,
2/21/2009,Chicago Blackhawks,3,Dallas Stars,1,,18584,,
2/21/2009,Ottawa Senators,3,Montreal Canadiens,5,,21273,,
2/22/2009,Boston Bruins,3,Tampa Bay Lightning,4,,18454,,
2/24/2009,Colorado Avalanche,3,Atlanta Thrashers,4,,12101,,
2/24/2009,Anaheim Ducks,3,Buffalo Sabres,2,,18690,,
2/24/2009,Tampa Bay Lightning,3,Edmonton Oilers,5,,16839,,
2/24/2009,Chicago Blackhawks,3,Nashville Predators,5,,15075,,
2/26/2009,St. Louis Blues,3,Dallas Stars,1,,17603,,
2/26/2009,Atlanta Thrashers,3,Washington Capitals,4,,18277,,
2/28/2009,Carolina Hurricanes,3,Atlanta Thrashers,5,,17796,,
2/28/2009,St. Louis Blues,3,Phoenix Coyotes,1,,15893,,
3/3/2009,Pittsburgh Penguins,3,Tampa Bay Lightning,1,,19908,,
3/4/2009,Detroit Red Wings,3,Colorado Avalanche,2,,18007,,
3/6/2009,Dallas Stars,3,Anaheim Ducks,2,,17380,,
3/7/2009,Chicago Blackhawks,3,Boston Bruins,5,,17565,,
3/7/2009,St. Louis Blues,3,Florida Panthers,5,,17591,,
3/7/2009,Minnesota Wild,3,Los Angeles Kings,4,,18118,,
3/7/2009,New Jersey Devils,3,New York Islanders,7,,15524,,
3/7/2009,Buffalo Sabres,3,Ottawa Senators,6,,18444,,
3/8/2009,Minnesota Wild,3,Anaheim Ducks,2,,17300,,
3/8/2009,Montreal Canadiens,3,Dallas Stars,1,,17646,,
3/8/2009,Boston Bruins,3,New York Rangers,4,,18200,,
3/10/2009,Atlanta Thrashers,3,Colorado Avalanche,0,,13608,,
3/12/2009,Ottawa Senators,3,Boston Bruins,5,,17022,,
3/14/2009,New Jersey Devils,3,Montreal Canadiens,1,,21273,,
3/15/2009,Minnesota Wild,3,St. Louis Blues,5,,19150,,
3/17/2009,Washington Capitals,3,Florida Panthers,0,,14650,,
3/17/2009,San Jose Sharks,3,Phoenix Coyotes,4,,15563,,
3/20/2009,St. Louis Blues,3,Calgary Flames,2,,19289,,
3/21/2009,Columbus Blue Jackets,3,Florida Panthers,1,,17032,,
3/21/2009,Buffalo Sabres,3,New York Rangers,5,,18200,,
3/22/2009,Philadelphia Flyers,3,Pittsburgh Penguins,1,,17132,,
3/23/2009,Detroit Red Wings,3,Calgary Flames,5,,19289,,
3/24/2009,Detroit Red Wings,3,Edmonton Oilers,2,,16839,,
3/24/2009,Atlanta Thrashers,3,Montreal Canadiens,6,,21273,,
3/25/2009,Florida Panthers,3,Buffalo Sabres,5,,18690,,
3/27/2009,Toronto Maple Leafs,3,Buffalo Sabres,5,,18620,,
3/27/2009,Tampa Bay Lightning,3,Washington Capitals,5,,18277,,
3/28/2009,Ottawa Senators,3,Atlanta Thrashers,6,,17053,,
3/28/2009,New York Rangers,3,Pittsburgh Penguins,4,,17110,,
3/29/2009,Minnesota Wild,3,Edmonton Oilers,2,,16839,,
3/29/2009,Ottawa Senators,3,Tampa Bay Lightning,0,,16427,,
3/31/2009,Dallas Stars,3,Los Angeles Kings,2,,17648,,
4/1/2009,Phoenix Coyotes,3,Colorado Avalanche,0,,13437,,
4/1/2009,New York Islanders,3,Washington Capitals,5,,18277,,
4/3/2009,Atlanta Thrashers,3,Florida Panthers,1,,15945,,
4/4/2009,New Jersey Devils,3,Buffalo Sabres,2,,18690,,
4/4/2009,Vancouver Canucks,3,Edmonton Oilers,5,,16839,,
4/5/2009,San Jose Sharks,3,Anaheim Ducks,2,,17398,,
4/6/2009,Ottawa Senators,3,Montreal Canadiens,2,,21273,,
4/8/2009,Buffalo Sabres,3,Toronto Maple Leafs,1,,19516,,
4/9/2009,Florida Panthers,3,Atlanta Thrashers,2,,15738,,
4/11/2009,San Jose Sharks,3,Los Angeles Kings,4,,18118,,
4/11/2009,Pittsburgh Penguins,3,Montreal Canadiens,1,,21273,,
4/11/2009,Philadelphia Flyers,3,New York Islanders,2,,16234,,
10/10/2008,Washington Capitals,4,Atlanta Thrashers,7,,18545,,
10/10/2008,Florida Panthers,4,Carolina Hurricanes,6,,18680,,
10/11/2008,New York Rangers,4,Philadelphia Flyers,3,,19623,,
10/12/2008,Phoenix Coyotes,4,Anaheim Ducks,2,,17174,,
10/14/2008,Minnesota Wild,4,Atlanta Thrashers,2,,11843,,
10/14/2008,Colorado Avalanche,4,Calgary Flames,5,,19289,,
10/15/2008,Nashville Predators,4,Dallas Stars,6,,16899,,
10/16/2008,Washington Capitals,4,Pittsburgh Penguins,3,,17030,,
10/17/2008,Edmonton Oilers,4,Calgary Flames,3,,19289,,
10/18/2008,Boston Bruins,4,Ottawa Senators,2,,19318,,
10/20/2008,Colorado Avalanche,4,Los Angeles Kings,3,,13891,,
10/22/2008,Detroit Red Wings,4,St. Louis Blues,3,,19150,,
10/23/2008,Toronto Maple Leafs,4,Boston Bruins,2,,12274,,
10/24/2008,Anaheim Ducks,4,Ottawa Senators,3,,19762,,
10/24/2008,Los Angeles Kings,4,St. Louis Blues,0,,19150,,
10/25/2008,Atlanta Thrashers,4,Boston Bruins,5,,16044,,
10/25/2008,Los Angeles Kings,4,Nashville Predators,5,,14704,,
10/25/2008,Carolina Hurricanes,4,New York Islanders,3,,11219,,
10/25/2008,Calgary Flames,4,Phoenix Coyotes,1,,15038,,
10/27/2008,New York Rangers,4,New York Islanders,2,,15581,,
10/30/2008,Columbus Blue Jackets,4,Colorado Avalanche,2,,14945,,
10/30/2008,Vancouver Canucks,4,Los Angeles Kings,0,,13652,,
11/2/2008,Toronto Maple Leafs,4,Carolina Hurricanes,6,,15635,,
11/4/2008,Phoenix Coyotes,4,Calgary Flames,2,,19289,,
11/5/2008,Edmonton Oilers,4,Columbus Blue Jackets,5,,11228,,
11/6/2008,Edmonton Oilers,4,Pittsburgh Penguins,5,,16971,,
11/13/2008,Detroit Red Wings,4,Tampa Bay Lightning,3,,20544,,
11/17/2008,San Jose Sharks,4,Nashville Predators,1,,13312,,
11/19/2008,Buffalo Sabres,4,Boston Bruins,7,,15623,,
11/20/2008,Detroit Red Wings,4,Edmonton Oilers,3,,16839,,
11/22/2008,New York Islanders,4,Buffalo Sabres,2,,18529,,
11/26/2008,Dallas Stars,4,Minnesota Wild,3,,18568,,
11/27/2008,Calgary Flames,4,Vancouver Canucks,3,,18630,,
11/29/2008,Edmonton Oilers,4,St. Louis Blues,2,,19150,,
11/30/2008,St. Louis Blues,4,Atlanta Thrashers,2,,14078,,
11/30/2008,Anaheim Ducks,4,Carolina Hurricanes,1,,14191,,
11/30/2008,Florida Panthers,4,New York Rangers,0,,18200,,
12/2/2008,Atlanta Thrashers,4,Montreal Canadiens,5,,21273,,
12/6/2008,Boston Bruins,4,Florida Panthers,0,,16213,,
12/6/2008,Buffalo Sabres,4,Tampa Bay Lightning,3,,17154,,
12/8/2008,Buffalo Sabres,4,Pittsburgh Penguins,3,,16976,,
12/12/2008,Chicago Blackhawks,4,Colorado Avalanche,3,,17569,,
12/13/2008,Buffalo Sabres,4,New Jersey Devils,2,,15713,,
12/13/2008,St. Louis Blues,4,San Jose Sharks,5,,17496,,
12/16/2008,Atlanta Thrashers,4,Ottawa Senators,1,,18746,,
12/20/2008,Los Angeles Kings,4,Detroit Red Wings,6,,19784,,
12/23/2008,Atlanta Thrashers,4,New York Islanders,2,,14227,,
12/23/2008,Ottawa Senators,4,Philadelphia Flyers,6,,19578,,
12/27/2008,Boston Bruins,4,Carolina Hurricanes,2,,16705,,
12/27/2008,New Jersey Devils,4,New York Rangers,2,,18200,,
12/27/2008,Los Angeles Kings,4,Phoenix Coyotes,0,,16199,,
12/27/2008,Florida Panthers,4,Tampa Bay Lightning,6,,18226,,
12/28/2008,Chicago Blackhawks,4,Minnesota Wild,1,,18568,,
12/28/2008,Anaheim Ducks,4,St. Louis Blues,3,,19150,,
12/29/2008,New York Islanders,4,New York Rangers,5,,18200,,
12/30/2008,Washington Capitals,4,Buffalo Sabres,2,,18690,,
12/30/2008,New Jersey Devils,4,St. Louis Blues,3,,19150,,
12/31/2008,Edmonton Oilers,4,Calgary Flames,6,,19289,,
1/1/2009,Buffalo Sabres,4,Toronto Maple Leafs,1,,19176,,
1/1/2009,Tampa Bay Lightning,4,Washington Capitals,7,,18277,,
1/2/2009,New York Islanders,4,Phoenix Coyotes,5,,14547,,
1/3/2009,Buffalo Sabres,4,Boston Bruins,2,,17565,,
1/4/2009,Tampa Bay Lightning,4,Atlanta Thrashers,1,,10750,,
1/6/2009,Florida Panthers,4,Toronto Maple Leafs,2,,19197,,
1/7/2009,Vancouver Canucks,4,Edmonton Oilers,2,,16839,,
1/8/2009,Ottawa Senators,4,Boston Bruins,6,,16464,,
1/8/2009,Atlanta Thrashers,4,New Jersey Devils,0,,16489,,
1/9/2009,Tampa Bay Lightning,4,Anaheim Ducks,3,,17174,,
1/9/2009,San Jose Sharks,4,Edmonton Oilers,1,,16839,,
1/10/2009,Atlanta Thrashers,4,Florida Panthers,8,,14323,,
1/10/2009,Washington Capitals,4,Montreal Canadiens,5,,21273,,
1/10/2009,San Jose Sharks,4,Vancouver Canucks,2,,18630,,
1/13/2009,Pittsburgh Penguins,4,Philadelphia Flyers,2,,19872,,
1/14/2009,Detroit Red Wings,4,Anaheim Ducks,3,,17525,,
1/15/2009,Detroit Red Wings,4,Los Angeles Kings,0,,18118,,
1/15/2009,Phoenix Coyotes,4,Vancouver Canucks,1,,18630,,
1/17/2009,Phoenix Coyotes,4,Calgary Flames,3,,19289,,
1/17/2009,Florida Panthers,4,Tampa Bay Lightning,3,,17217,,
1/19/2009,Minnesota Wild,4,Chicago Blackhawks,1,,21320,,
1/21/2009,Dallas Stars,4,Florida Panthers,1,,11200,,
1/27/2009,New Jersey Devils,4,Ottawa Senators,1,,18786,,
1/29/2009,Dallas Stars,4,Detroit Red Wings,2,,20066,,
1/31/2009,Anaheim Ducks,4,Colorado Avalanche,3,,17652,,
1/31/2009,Chicago Blackhawks,4,San Jose Sharks,2,,17496,,
1/31/2009,Pittsburgh Penguins,4,Toronto Maple Leafs,5,,19570,,
2/1/2009,Ottawa Senators,4,Washington Capitals,7,,18277,,
2/3/2009,St. Louis Blues,4,Columbus Blue Jackets,2,,13560,,
2/4/2009,Phoenix Coyotes,4,Detroit Red Wings,5,,19821,,
2/12/2009,Vancouver Canucks,4,Phoenix Coyotes,3,,14872,,
2/12/2009,Toronto Maple Leafs,4,Tampa Bay Lightning,6,,16526,,
2/13/2009,Montreal Canadiens,4,Colorado Avalanche,2,,17514,,
2/15/2009,Washington Capitals,4,Florida Panthers,2,,17279,,
2/17/2009,Buffalo Sabres,4,Toronto Maple Leafs,1,,19287,,
2/18/2009,Los Angeles Kings,4,Anaheim Ducks,3,,17089,,
2/19/2009,Chicago Blackhawks,4,Florida Panthers,0,,16133,,
2/19/2009,Montreal Canadiens,4,Pittsburgh Penguins,5,,16968,,
2/20/2009,Colorado Avalanche,4,Washington Capitals,1,,18277,,
2/24/2009,Philadelphia Flyers,4,Washington Capitals,2,,18277,,
2/28/2009,Anaheim Ducks,4,Dallas Stars,3,,18171,,
3/1/2009,Pittsburgh Penguins,4,Dallas Stars,1,,18532,,
3/3/2009,Florida Panthers,4,Atlanta Thrashers,3,,10329,,
3/3/2009,Philadelphia Flyers,4,Boston Bruins,2,,17020,,
3/3/2009,Los Angeles Kings,4,Columbus Blue Jackets,5,,15049,,
3/3/2009,Dallas Stars,4,San Jose Sharks,1,,17496,,
3/5/2009,Pittsburgh Penguins,4,Florida Panthers,1,,18933,,
3/5/2009,New York Rangers,4,New York Islanders,2,,16234,,
3/7/2009,Edmonton Oilers,4,Toronto Maple Leafs,1,,19364,,
3/12/2009,New York Rangers,4,Nashville Predators,2,,16241,,
3/12/2009,Tampa Bay Lightning,4,Toronto Maple Leafs,1,,19209,,
3/15/2009,Detroit Red Wings,4,Columbus Blue Jackets,0,,18685,,
3/15/2009,New York Islanders,4,Chicago Blackhawks,2,,22140,,
3/15/2009,Boston Bruins,4,Pittsburgh Penguins,6,,17132,,
3/16/2009,Nashville Predators,4,Los Angeles Kings,3,,17810,,
3/19/2009,Montreal Canadiens,4,Ottawa Senators,5,,20500,,
3/20/2009,New York Islanders,4,Carolina Hurricanes,5,,18137,,
3/26/2009,Florida Panthers,4,Philadelphia Flyers,2,,19631,,
3/27/2009,Vancouver Canucks,4,Colorado Avalanche,1,,16177,,
3/29/2009,Vancouver Canucks,4,Chicago Blackhawks,0,,21673,,
3/29/2009,Nashville Predators,4,Detroit Red Wings,3,,20066,,
3/29/2009,Boston Bruins,4,Philadelphia Flyers,3,,19715,,
4/5/2009,Colorado Avalanche,4,Vancouver Canucks,1,,18630,,
4/5/2009,Atlanta Thrashers,4,Washington Capitals,6,,18277,,
4/6/2009,Detroit Red Wings,4,Buffalo Sabres,1,,18690,,
4/7/2009,Washington Capitals,4,Atlanta Thrashers,2,,16027,,
4/7/2009,Toronto Maple Leafs,4,New Jersey Devils,1,,15046,,
4/7/2009,Chicago Blackhawks,4,Nashville Predators,2,,17113,,
4/9/2009,Phoenix Coyotes,4,San Jose Sharks,1,,17496,,
4/9/2009,Washington Capitals,4,Tampa Bay Lightning,2,,18891,,
4/10/2009,Nashville Predators,4,Minnesota Wild,8,,18568,,
4/11/2009,Chicago Blackhawks,4,Detroit Red Wings,2,,20066,,
4/11/2009,Washington Capitals,4,Florida Panthers,7,,18527,,
4/12/2009,New York Rangers,4,Philadelphia Flyers,3,,19648,,
10/9/2008,Calgary Flames,0,Vancouver Canucks,6,,18630,,
10/17/2008,San Jose Sharks,0,Anaheim Ducks,4,,17174,,
10/18/2008,New York Islanders,0,Florida Panthers,2,,16087,,
10/22/2008,Edmonton Oilers,0,Chicago Blackhawks,3,,21168,,
10/22/2008,Dallas Stars,0,New Jersey Devils,5,,12101,,
10/25/2008,Florida Panthers,0,St. Louis Blues,4,,19150,,
10/28/2008,Colorado Avalanche,0,Calgary Flames,3,,19289,,
11/1/2008,Washington Capitals,0,Buffalo Sabres,5,,18690,,
11/4/2008,Nashville Predators,0,Vancouver Canucks,4,,18630,,
11/6/2008,Phoenix Coyotes,0,Vancouver Canucks,1,,18630,,
11/8/2008,Nashville Predators,0,Colorado Avalanche,1,,18007,,
11/8/2008,Minnesota Wild,0,Vancouver Canucks,2,,18630,,
11/11/2008,Ottawa Senators,0,Montreal Canadiens,4,,21273,,
11/12/2008,Tampa Bay Lightning,0,Florida Panthers,4,,12104,,
11/13/2008,Phoenix Coyotes,0,Minnesota Wild,4,,18568,,
11/16/2008,Los Angeles Kings,0,Anaheim Ducks,2,,17174,,
11/17/2008,Edmonton Oilers,0,Detroit Red Wings,4,,18934,,
11/28/2008,Chicago Blackhawks,0,Anaheim Ducks,1,,16994,,
11/28/2008,Montreal Canadiens,0,Washington Capitals,3,,18277,,
11/29/2008,Washington Capitals,0,Columbus Blue Jackets,3,,17448,,
12/3/2008,St. Louis Blues,0,Minnesota Wild,4,,18568,,
12/6/2008,Columbus Blue Jackets,0,Los Angeles Kings,3,,15235,,
12/6/2008,Minnesota Wild,0,Nashville Predators,1,,14408,,
12/10/2008,Ottawa Senators,0,Chicago Blackhawks,2,,21614,,
12/11/2008,Anaheim Ducks,0,San Jose Sharks,2,,17496,,
12/13/2008,Vancouver Canucks,0,Edmonton Oilers,3,,16839,,
12/13/2008,Dallas Stars,0,Nashville Predators,3,,15426,,
12/13/2008,Tampa Bay Lightning,0,Ottawa Senators,2,,18446,,
12/18/2008,San Jose Sharks,0,Detroit Red Wings,6,,19507,,
12/19/2008,Los Angeles Kings,0,Buffalo Sabres,5,,18147,,
12/20/2008,New York Islanders,0,Nashville Predators,1,,16457,,
12/20/2008,Columbus Blue Jackets,0,Phoenix Coyotes,2,,16125,,
12/21/2008,Colorado Avalanche,0,Florida Panthers,3,,16132,,
12/23/2008,Nashville Predators,0,Florida Panthers,3,,14703,,
12/23/2008,Vancouver Canucks,0,San Jose Sharks,5,,17496,,
12/27/2008,Philadelphia Flyers,0,Columbus Blue Jackets,3,,18402,,
12/28/2008,Ottawa Senators,0,Vancouver Canucks,3,,18630,,
12/30/2008,Chicago Blackhawks,0,Detroit Red Wings,4,,20066,,
1/4/2009,Phoenix Coyotes,0,Anaheim Ducks,2,,16878,,
1/5/2009,Pittsburgh Penguins,0,New York Rangers,4,,18200,,
1/6/2009,Columbus Blue Jackets,0,Detroit Red Wings,3,,19717,,
1/18/2009,New York Rangers,0,Pittsburgh Penguins,3,,17024,,
1/27/2009,Atlanta Thrashers,0,Dallas Stars,2,,16726,,
1/29/2009,Phoenix Coyotes,0,San Jose Sharks,2,,17496,,
